0.000000000000000000e+00 5.399081719618005764e+02 -1.877905805438062359e+01 3.272340145516760224e+00 -4.183823335740629368e+00 3.272734695058570509e+00 -4.156638443234294655e+00 3.273263343702082828e+00 -4.120201948765275901e+00 3.273972016093227744e+00 -4.071434676938936015e+00 3.274919208264116754e+00 -4.006289252266310719e+00 3.276182960143002365e+00 -3.919487875108673247e+00 3.277864198746645030e+00 -3.804225875517605715e+00 3.280092100392876020e+00 3.000000000000000000e+00 3.000000000000000000e+00 -4.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00
1.000000000000000000e+00 5.397812887545679814e+02 -1.804014644480116303e+01 3.343479735120793883e+00 -4.170361805964001967e+00 3.343644274665758420e+00 -4.145724379656833491e+00 3.343864867891363168e+00 -4.112688669942363262e+00 3.344160489888620802e+00 -4.068449418465883483e+00 3.344556230889052628e+00 -4.009309859802707265e+00 3.345084544651258707e+00 -3.930434876756208062e+00 3.345788254139859141e+00 -3.825564175384288390e+00 3.346722023350614528e+00 3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 -0.000000000000000000e+00 3.000000000000000000e+00
2.000000000000000000e+00 5.404706506332034905e+02 -2.021008234443420903e+01 3.149033392194948267e+00 -4.210607468374166551e+00 3.149799261969310482e+00 -4.178968781996370119e+00 3.150825729648840667e+00 -4.136592068894862528e+00 3.152199514285485282e+00 -4.079927652042176334e+00 3.154034640141552881e+00 -4.004327347804166770e+00 3.156479568437640104e+00 -3.903763622943030587e+00 3.159725873175292854e+00 -3.770522441778703548e+00 3.164016532262917902e+00 3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 -0.000000000000000000e+00 3.000000000000000000e+00
3.000000000000000000e+00 5.404706506332034905e+02 -2.021008173226936933e+01 3.149033355620514119e+00 -4.210607441780665816e+00 3.149799242146648748e+00 -4.178968834015637235e+00 3.150825727129287213e+00 -4.136592018153815609e+00 3.152199504422956711e+00 -4.079927632280162086e+00 3.154034657564715793e+00 -4.004327342071809959e+00 3.156479504346350939e+00 -3.903763632922478077e+00 3.159725828156221272e+00 -3.770522516256244572e+00 3.164016548453469468e+00 3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 -0.000000000000000000e+00 3.000000000000000000e+00
4.000000000000000000e+00 5.427594365147107283e+02 -2.237833002385295345e+01 2.934777556911496887e+00 -4.256274075480003916e+00 2.936359400783278062e+00 -4.217117704364031106e+00 2.938477499193090203e+00 -4.164734062185579511e+00 2.941308535325430906e+00 -4.094800139869590794e+00 2.945083064850398724e+00 -4.001693658295007339e+00 2.950099667487191102e+00 -3.878191872194583389e+00 2.956738904724148576e+00 -3.715169456570701190e+00 2.965476649694412714e+00 3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00
5.000000000000000000e+00 5.404706506332037179e+02 -2.021008163959437809e+01 3.149033230603886846e+00 -4.210607462592562911e+00 3.149799197003271711e+00 -4.178968779516813115e+00 3.150825775347231961e+00 -4.136591997018199685e+00 3.152199700174322494e+00 -4.079927649929093292e+00 3.154034522423118769e+00 -4.004327319875594426e+00 3.156479510947891143e+00 -3.903763580938485411e+00 3.159725887889111462e+00 -3.770522468839738739e+00 3.164016536856145922e+00 3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00
6.000000000000000000e+00 5.408057691809007110e+02 -1.929745803647536562e+01 3.286290399347696400e+00 -4.190324393783145140e+00 3.286660031416064331e+00 -4.163437903621337810e+00 3.287155805553674259e+00 -4.127398717180993160e+00 3.287819325832162853e+00 -4.079159069647486646e+00 3.288707581896058496e+00 -4.014711393503264780e+00 3.289892370171263458e+00 -3.928826692788242703e+00 3.291468769879184908e+00 -3.814758963484510268e+00 3.293558235590277938e+00 3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 4.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00
7.000000000000000000e+00 5.427330665180322740e+02 -2.139137177658265543e+01 3.037685205375596276e+00 -4.234551919929569586e+00 3.038849223880923489e+00 -4.199005495796763299e+00 3.040408308481977517e+00 -4.151423956313449182e+00 3.042493558440237056e+00 -4.087852462662547204e+00 3.045276359395909793e+00 -4.003130121653398099e+00 3.048979307350999868e+00 -3.890597572991142172e+00 3.053887515884850412e+00 -3.741787792746114949e+00 3.060360238409942646e+00 3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -0.000000000000000000e+00 3.000000000000000000e+00
8.000000000000000000e+00 5.399081719618002353e+02 -1.877905815565746295e+01 3.272340302792572153e+00 -4.183823367147809336e+00 3.272734661853845317e+00 -4.156638552607857306e+00 3.273263425481309330e+00 -4.120202122118496568e+00 3.273971864436226564e+00 -4.071434849316100113e+00 3.274919042858019047e+00 -4.006289308075379196e+00 3.276183102617785003e+00 -3.919487864846964875e+00 3.277864252636473630e+00 -3.804225848811282340e+00 3.280092122217642459e+00 3.000000000000000000e+00 3.000000000000000000e+00 -4.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 -0.000000000000000000e+00 3.000000000000000000e+00
9.000000000000000000e+00 5.404706506332036042e+02 -2.021008224240272000e+01 3.149033304462038885e+00 -4.210607462540185253e+00 3.149799224063444925e+00 -4.178968737711596937e+00 3.150825779575597174e+00 -4.136592123860001635e+00 3.152199558486010300e+00 -4.079927542584409039e+00 3.154034554670325896e+00 -4.004327383772724680e+00 3.156479582602966349e+00 -3.903763708108555885e+00 3.159725861009805570e+00 -3.770522409843354961e+00 3.164016615941106281e+00 3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -3.000000000000000000e+00 3.000000000000000000e+00 -2.000000000000000000e+00 3.000000000000000000e+00 -1.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00
