0.000000000000000000e+00 4.319546547045720217e+03 9.997712092106950877e+03 1.000129320284116875e+04 9.998615885624452858e+03 1.000132192894663240e+04 9.998555469763423389e+03 1.000132033790077003e+04 9.998670129877775253e+03 1.000132342221664294e+04 9.998436047802391840e+03 1.000131711563825411e+04 9.998663682487413098e+03 1.000132332052306447e+04 9.998650832753855866e+03 1.000132312184512193e+04 9.998675698597207884e+03 1.000132353743815474e+04 9.998212133499753691e+03 1.000131054555131777e+04 9.998650540508231643e+03 1.000132304810967253e+04 9.998624534933285759e+03 1.000132257243938147e+04 9.998674597269937294e+03 1.000132354450917956e+04 9.998572193866179077e+03 1.000132155201107525e+04 9.998672551404572005e+03 1.000132356714486741e+04 9.998668538062511288e+03 1.000132361656077046e+04 9.998676688448327695e+03 1.000132355354065476e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04
1.000000000000000000e+00 4.311787273071659001e+03 9.997634783174573386e+03 1.000141047430038816e+04 9.998501576455726536e+03 1.000143823719880493e+04 9.998443146538080327e+03 1.000143667023740090e+04 9.998553941623027640e+03 1.000143970144922605e+04 9.998327765974907379e+03 1.000143350286518580e+04 9.998547604732722903e+03 1.000143959484119841e+04 9.998534968808333360e+03 1.000143938614029139e+04 9.998559373615009463e+03 1.000143981848445947e+04 9.998112216554027327e+03 1.000142709414799174e+04 9.998534785666124662e+03 1.000143931795363096e+04 9.998509324748245490e+03 1.000143882800243591e+04 9.998558255004896637e+03 1.000143982172572032e+04 9.998458174530011092e+03 1.000143778367691266e+04 9.998556161857288316e+03 1.000143983728289277e+04 9.998552048929112061e+03 1.000143987201969685e+04 9.998560345586913172e+03 1.000143983549083532e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04
2.000000000000000000e+00 4.305804313329221259e+03 9.997599274247520952e+03 1.000146450011152956e+04 9.998448945797410488e+03 1.000149181013716225e+04 9.998391450861618068e+03 1.000149025563638315e+04 9.998500429735104262e+03 1.000149326013097198e+04 9.998277969228956863e+03 1.000148711610410101e+04 9.998494148549400052e+03 1.000149315135929828e+04 9.998481620884540462e+03 1.000149293857834709e+04 9.998505795753266284e+03 1.000149337777740038e+04 9.998066322780947303e+03 1.000148078554859785e+04 9.998481486774584482e+03 1.000149287280317367e+04 9.998456294273702952e+03 1.000149237705956693e+04 9.998504670906208048e+03 1.000149337943433602e+04 9.998405726832887012e+03 1.000149132367619859e+04 9.998502559411383118e+03 1.000149339149007392e+04 9.998498407443446922e+03 1.000149341974497111e+04 9.998506758650473785e+03 1.000149339516196596e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04
3.000000000000000000e+00 4.310627265886147143e+03 9.997679743525226513e+03 1.000134221428022101e+04 9.998568101126207694e+03 1.000137054109947348e+04 9.998508508205939506e+03 1.000136895968754470e+04 9.998621565751449452e+03 1.000137202258155594e+04 9.998390761537544677e+03 1.000136575946352605e+04 9.998615162708922071e+03 1.000137191874686323e+04 9.998602399060669995e+03 1.000137171589110949e+04 9.998627078655415971e+03 1.000137213866133243e+04 9.998170325343768127e+03 1.000135925524563754e+04 9.998602152769855820e+03 1.000137164433984253e+04 9.998576368517029550e+03 1.000137116230467473e+04 9.998625969314030954e+03 1.000137214397579555e+04 9.998524512679216059e+03 1.000137013120907432e+04 9.998623902267116136e+03 1.000137216360125785e+04 9.998619845053601239e+03 1.000137220688995876e+04 9.998628061235671339e+03 1.000137215515926255e+04 9.998000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04
4.000000000000000000e+00 4.322338342552881841e+03 9.997797311038173575e+03 1.000116449524335076e+04 9.998741446466876369e+03 1.000119424825799433e+04 9.998678919940455671e+03 1.000119263429911007e+04 9.998797699818544061e+03 1.000119576936942394e+04 9.998555190949546159e+03 1.000118935968034202e+04 9.998791147173786158e+03 1.000119567371568519e+04 9.998778095495770685e+03 1.000119548717147700e+04 9.998803406914150401e+03 1.000119588214203577e+04 9.998322268610267201e+03 1.000118262669448268e+04 9.998777678475689754e+03 1.000119540792192856e+04 9.998751136088691055e+03 1.000119495058569009e+04 9.998802330768545289e+03 1.000119589322971115e+04 9.998697604932131071e+03 1.000119396182268429e+04 9.998800348297994788e+03 1.000119592436417588e+04 9.998796467894939269e+03 1.000119599014091182e+04 9.998804413450883658e+03 1.000119589691407964e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04
5.000000000000000000e+00 4.330624944255650007e+03 9.997831371021557061e+03 1.000111321981240144e+04 9.998791499088087221e+03 1.000114337238286316e+04 9.998728151557314050e+03 1.000114175075032472e+04 9.998848537144593138e+03 1.000114490397831833e+04 9.998602745044274343e+03 1.000113845759979995e+04 9.998841947264156261e+03 1.000114481079777761e+04 9.998828824585663824e+03 1.000114462953075235e+04 9.998854295944349360e+03 1.000114501551407193e+04 9.998366285234616953e+03 1.000113166419881964e+04 9.998828356703441386e+03 1.000114454815105819e+04 9.998801617626040752e+03 1.000114409888954287e+04 9.998853231723158387e+03 1.000114502845288735e+04 9.998747646844440169e+03 1.000114312462748421e+04 9.998851277528232458e+03 1.000114506285223615e+04 9.998847456623039761e+03 1.000114513542237728e+04 9.998855308041516764e+03 1.000114502982928570e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04
6.000000000000000000e+00 4.316576200660339055e+03 9.997696418420409827e+03 1.000131693959187578e+04 9.998592741121439758e+03 1.000134547286007546e+04 9.998532722562607887e+03 1.000134388638282144e+04 9.998646608926568661e+03 1.000134696056213943e+04 9.998414109445981012e+03 1.000134067472931019e+04 9.998640182714059847e+03 1.000134685775163780e+04 9.998627373948311288e+03 1.000134665702571147e+04 9.998652150886824529e+03 1.000134707620633890e+04 9.998191876534005132e+03 1.000133413609923809e+04 9.998627104011555275e+03 1.000134658437730286e+04 9.998601204533750206e+03 1.000134610554444771e+04 9.998651045431508464e+03 1.000134708244789363e+04 9.998549096122042101e+03 1.000134507979739101e+04 9.998648989026503841e+03 1.000134710365673527e+04 9.998644953909801188e+03 1.000134714982489822e+04 9.998653137175024312e+03 1.000134709244089390e+04 9.997000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04
7.000000000000000000e+00 4.312378948105712880e+03 9.997765702530028648e+03 1.000121216508543330e+04 9.998694929233904986e+03 1.000124154159701538e+04 9.998633176173938409e+03 1.000123993562817304e+04 9.998750445140083684e+03 1.000124305275461484e+04 9.998511026486869014e+03 1.000123667940750420e+04 9.998743929434318488e+03 1.000124295474517021e+04 9.998730948755637655e+03 1.000124276379573894e+04 9.998756102333776653e+03 1.000124316657843701e+04 9.998281419164539329e+03 1.000123000492844767e+04 9.998730578285581942e+03 1.000124268654197840e+04 9.998704227444748540e+03 1.000124222195114635e+04 9.998755016104716560e+03 1.000124317610327307e+04 9.998651122689449039e+03 1.000124122078046275e+04 9.998753008658501130e+03 1.000124320413359237e+04 9.998749076337910083e+03 1.000124326367400135e+04 9.998757103006897523e+03 1.000124318193242289e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04
8.000000000000000000e+00 4.311285457358878375e+03 9.997722798563385368e+03 1.000127700025506238e+04 9.998631685840749924e+03 1.000130585756739492e+04 9.998571000542047841e+03 1.000130426324429391e+04 9.998686186315750092e+03 1.000130735441465549e+04 9.998451028980554838e+03 1.000130103397846142e+04 9.998679724791019908e+03 1.000130725344624807e+04 9.998666847811224216e+03 1.000130705633523758e+04 9.998691773086908142e+03 1.000130746937313961e+04 9.998225970617035273e+03 1.000129444250506640e+04 9.998666539887060935e+03 1.000130698188323368e+04 9.998640463369780264e+03 1.000130650837474968e+04 9.998690674563771609e+03 1.000130747688898919e+04 9.998587965658987741e+03 1.000130549146607336e+04 9.998688635906833952e+03 1.000130750071292459e+04 9.998684638136230205e+03 1.000130755199065061e+04 9.998692765154732115e+03 1.000130748541883077e+04 9.998000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000200000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04
9.000000000000000000e+00 4.302419033719327672e+03 9.997690304626987199e+03 1.000132620365408911e+04 9.998583709059061221e+03 1.000135466168177845e+04 9.998523846314317780e+03 1.000135307689278852e+04 9.998637429367325240e+03 1.000135614697240635e+04 9.998405550197632692e+03 1.000134986929057050e+04 9.998631011534866047e+03 1.000135604379388496e+04 9.998618219227893860e+03 1.000135584224579179e+04 9.998642960707362363e+03 1.000135626275634786e+04 9.998183974862982723e+03 1.000134334333839070e+04 9.998617957991171352e+03 1.000135577010850648e+04 9.998592100395593661e+03 1.000135529014142776e+04 9.998641853887736943e+03 1.000135626866761231e+04 9.998540084145002766e+03 1.000135426220010049e+04 9.998639793524142078e+03 1.000135628939709568e+04 9.998635750214807558e+03 1.000135633443015831e+04 9.998643945839239677e+03 1.000135627913975804e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.998000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04 9.999000000000000000e+03 1.000100000000000000e+04
