9.999150000000000000e+05 4.575668177858473440e+23 -5.251902548522580182e+05 5.674600495318438625e+05 -4.449041452657479094e+05 1.946740135240789386e+05 -2.798253274698601454e+05 1.147498207108778879e+05 -1.594243051070360234e+05 1.107576502808565274e+05 -1.672373212383682257e+05 1.560353388777674409e+05 -7.332530823017022340e+04 1.683330890005340043e+05 -4.308903913117996126e+04 1.227203322524781834e+05 -1.629532597025438554e+04 9.723279477663623402e+04 2.688737828449579865e+03 8.283997882856042997e+04 1.476109370033954110e+04 7.374950265733263223e+04 3.390515682976350945e+04 5.910454041441543086e+04 3.039045643621210547e+04 4.886836201892884856e+04 3.678819385739750578e+04 4.535825264443017659e+04 4.017096169182918675e+04 4.284533493144836393e+04 4.934006712595163117e+04 4.558729379530606820e+04 4.697805649782959517e+04 4.537934213648037257e+04 5.142600000000000000e+04 4.186700000000000000e+04 4.960000000000000000e+04 4.061900000000000000e+04 4.849200000000000000e+04 3.996600000000000000e+04 4.937100000000000000e+04 3.960900000000000000e+04 5.197600000000000000e+04 3.897400000000000000e+04 5.108300000000000000e+04 3.909900000000000000e+04 5.104800000000000000e+04 3.867500000000000000e+04 5.078800000000000000e+04 3.809600000000000000e+04 5.115600000000000000e+04 3.801600000000000000e+04 5.149800000000000000e+04 3.790000000000000000e+04 5.144500000000000000e+04 3.812600000000000000e+04 5.162300000000000000e+04 3.799100000000000000e+04 5.180700000000000000e+04 3.783900000000000000e+04 5.158600000000000000e+04 3.795400000000000000e+04 5.441100000000000000e+04 3.938900000000000000e+04 5.181700000000000000e+04 3.787400000000000000e+04
9.999150000000000000e+05 1.451447712537444750e+25 9.988252054413377773e+05 -8.417874733806409640e+05 9.892175702723184368e+05 -7.107382125011719763e+05 7.069484212162346812e+05 -5.574203182624730980e+05 6.733534028528322233e+05 -4.582350250487126177e+05 3.724519195940273348e+05 -3.508226832737183431e+05 2.577523441503623617e+05 -2.754488015361349098e+05 1.368049560697612760e+05 -2.457069510071688273e+05 7.329228880907107668e+04 -2.097220848910696222e+05 2.119952039046379650e+04 -1.752137555517948058e+05 -1.348375873185002092e+04 -1.567706607767904352e+05 -6.857103297357344127e+04 -1.376346844607536914e+05 -8.632349558456265368e+04 -1.208535352150588878e+05 -9.549758636273231241e+04 -1.176572339175941161e+05 -1.180069175435552024e+05 -1.664347566390282882e+05 -1.285173558547852444e+05 -1.123845646705729159e+05 -1.052376868604448973e+05 -1.032152208218907472e+05 -1.166840000000000000e+05 -9.760200000000000000e+04 -1.298710000000000000e+05 -1.016710000000000000e+05 -1.159860000000000000e+05 -9.727600000000000000e+04 -1.187230000000000000e+05 -9.832300000000000000e+04 -1.192000000000000000e+05 -9.686600000000000000e+04 -1.206090000000000000e+05 -9.808200000000000000e+04 -1.212900000000000000e+05 -9.505700000000000000e+04 -1.279640000000000000e+05 -9.473500000000000000e+04 -1.225240000000000000e+05 -9.482200000000000000e+04 -1.274870000000000000e+05 -9.600800000000000000e+04 -1.254890000000000000e+05 -9.463400000000000000e+04 -1.234450000000000000e+05 -9.424100000000000000e+04 -1.233360000000000000e+05 -9.536800000000000000e+04 -1.241310000000000000e+05 -9.809900000000000000e+04 -1.252540000000000000e+05 -9.424300000000000000e+04 -1.258870000000000000e+05 -9.389400000000000000e+04
9.999150000000000000e+05 4.102804189740137951e+23 1.161908354493713123e+05 9.973995327054288937e+05 7.027612354654312367e+04 3.164425477890637703e+05 1.088349923984655616e+05 2.446354141748459369e+05 1.006428407832803496e+05 1.299913316771933169e+05 7.442988935709555517e+04 1.051817906467708235e+05 8.858131747652319609e+04 6.497253751185478905e+04 7.906276482582309109e+04 3.493773010534321656e+04 6.391979133156171883e+04 4.441391956916808704e+04 5.584334047372514033e+04 1.832866492138959438e+04 5.354025546861020121e+04 -3.699310997759193924e+03 7.464046961372542137e+04 -7.593286769818497305e+03 5.764923659548671276e+04 -1.420216231236746899e+04 5.530174153540215048e+04 -1.858527815584578639e+04 5.813537684613804595e+04 -2.160717718848972800e+04 5.590343588891016407e+04 -2.548722949695292482e+04 5.148089648616361228e+04 -2.572378507974801323e+04 5.209500000000000000e+04 -2.762800000000000000e+04 5.380500000000000000e+04 -2.829300000000000000e+04 4.768200000000000000e+04 -2.889600000000000000e+04 5.067200000000000000e+04 -2.975900000000000000e+04 5.125000000000000000e+04 -3.062100000000000000e+04 4.833900000000000000e+04 -3.084200000000000000e+04 4.820100000000000000e+04 -3.044500000000000000e+04 4.877600000000000000e+04 -3.001100000000000000e+04 4.739700000000000000e+04 -3.150900000000000000e+04 4.786500000000000000e+04 -3.083300000000000000e+04 4.867100000000000000e+04 -3.061900000000000000e+04 4.792700000000000000e+04 -3.070200000000000000e+04 4.920900000000000000e+04 -3.093500000000000000e+04 4.765200000000000000e+04 -3.074000000000000000e+04 4.814000000000000000e+04 -3.067800000000000000e+04 4.796500000000000000e+04 -3.097700000000000000e+04
9.999150000000000000e+05 1.517240263169792409e+24 1.627417488866342756e+05 8.946953182353876764e+05 6.526782097450325818e+04 6.250065048649203964e+05 7.394966189297064557e+04 4.953366068494283245e+05 8.278674182876477425e+04 3.131532597265986260e+05 1.064825646084288164e+05 2.435354048335897387e+05 9.498932461314881220e+04 1.371890319998716004e+05 9.388642847308973433e+04 1.077902484062909498e+05 8.667844935737391643e+04 9.226272777932959434e+04 8.886400515285949223e+04 5.630334315862908988e+04 7.630189704445852840e+04 2.596621902735875847e+04 8.582379929578391602e+04 1.328253812168558761e+04 7.656953658812926733e+04 -1.031308957249401283e+04 8.391004460764623946e+04 -6.586690062629507338e+03 7.911353137638319458e+04 -1.949287455016257809e+04 8.244763839098735480e+04 -2.327313767367488981e+04 8.202455788099241909e+04 -2.834789369686577265e+04 8.388800000000000000e+04 -2.926600000000000000e+04 7.912600000000000000e+04 -3.192900000000000000e+04 7.545400000000000000e+04 -3.431300000000000000e+04 8.364700000000000000e+04 -3.543200000000000000e+04 7.833700000000000000e+04 -3.570100000000000000e+04 7.950600000000000000e+04 -3.590600000000000000e+04 7.718600000000000000e+04 -3.655000000000000000e+04 7.995600000000000000e+04 -3.684300000000000000e+04 7.744300000000000000e+04 -3.769300000000000000e+04 7.944500000000000000e+04 -3.730000000000000000e+04 7.664800000000000000e+04 -3.790300000000000000e+04 8.027500000000000000e+04 -3.745900000000000000e+04 7.632300000000000000e+04 -3.812400000000000000e+04 7.592800000000000000e+04 -3.783200000000000000e+04 7.623100000000000000e+04 -3.761500000000000000e+04 7.619900000000000000e+04 -3.836300000000000000e+04
9.999150000000000000e+05 1.605785950614508563e+24 -9.065808478328769561e+05 2.101436121100920718e+05 -6.388525895690371981e+05 1.944248103930331126e+05 -4.909125696419464075e+05 3.020566878771635238e+05 -3.200880398755588685e+05 1.244962491099363397e+05 -2.251507087036547891e+05 1.501850186446399020e+05 -2.322037543805791065e+05 1.127437558428321645e+05 -1.269668374490998103e+05 1.009215782875873119e+05 -6.370990076020728156e+04 1.061497161700319266e+05 -3.984937063398723694e+04 9.151049988090897386e+04 -6.367782770929779872e+03 8.733351697265543044e+04 5.159197754413587063e+03 9.875664788386503642e+04 1.911452378711704660e+04 9.078717036351287970e+04 2.798861342914315173e+04 8.217797719006663829e+04 3.665894958444996155e+04 7.835323016932053724e+04 4.856646670236274804e+04 7.935666197042800195e+04 4.475883890780054935e+04 1.020567129889382195e+05 4.337300000000000000e+04 7.988900000000000000e+04 4.955800000000000000e+04 7.536900000000000000e+04 5.027300000000000000e+04 7.626400000000000000e+04 5.644700000000000000e+04 7.487500000000000000e+04 5.490700000000000000e+04 7.466900000000000000e+04 4.995900000000000000e+04 7.422800000000000000e+04 5.249100000000000000e+04 7.595700000000000000e+04 5.365300000000000000e+04 7.466600000000000000e+04 5.401400000000000000e+04 7.714900000000000000e+04 5.157700000000000000e+04 7.500700000000000000e+04 5.434000000000000000e+04 7.628900000000000000e+04 5.220600000000000000e+04 7.518400000000000000e+04 5.239000000000000000e+04 7.448300000000000000e+04 5.419200000000000000e+04 7.424900000000000000e+04 5.307200000000000000e+04 7.602100000000000000e+04 5.255100000000000000e+04 7.523400000000000000e+04
9.999150000000000000e+05 8.355130656355477577e+23 -4.430055088026458398e+05 -5.749571702269170200e+05 -4.677995514866296435e+05 -3.510517339409200940e+05 -2.599667658839831420e+05 -4.585015327736780164e+05 -2.119860426569199772e+05 -1.730930026057507202e+05 -2.227541243666761438e+05 -9.494386783064482734e+04 -1.045214190475411597e+05 -6.427172853500679048e+04 -1.089950402117741032e+05 -5.220597085934953066e+04 -9.455528823527875647e+04 -9.987318966241853559e+03 -8.059798905290030234e+04 1.409035121792060090e+04 -5.458939444522689882e+04 2.014974921904175426e+04 -6.628014759730524383e+04 3.100467075679125992e+04 -5.520219441379882483e+04 3.872395601634751802e+04 -5.031241471026649378e+04 4.967925462379222881e+04 -4.675515588196303725e+04 5.442674480652116472e+04 -6.364111071377333428e+04 5.979343759401828720e+04 -4.846073225501953857e+04 5.610049193306649977e+04 -4.305900000000000000e+04 5.776700000000000000e+04 -4.223300000000000000e+04 6.307700000000000000e+04 -4.220700000000000000e+04 6.187700000000000000e+04 -3.936500000000000000e+04 6.795300000000000000e+04 -4.526400000000000000e+04 6.066100000000000000e+04 -3.851700000000000000e+04 6.237900000000000000e+04 -4.090900000000000000e+04 6.114800000000000000e+04 -3.802500000000000000e+04 6.230300000000000000e+04 -4.018100000000000000e+04 6.229900000000000000e+04 -3.826800000000000000e+04 6.293400000000000000e+04 -3.860200000000000000e+04 6.217100000000000000e+04 -3.786000000000000000e+04 6.317700000000000000e+04 -3.973400000000000000e+04 6.562800000000000000e+04 -3.789100000000000000e+04 6.308400000000000000e+04 -3.768900000000000000e+04 6.246800000000000000e+04 -3.768800000000000000e+04 6.243400000000000000e+04
9.999150000000000000e+05 1.863615116069712259e+24 6.430145131840696558e+05 6.689918878879832337e+05 4.764803122703744448e+05 5.600311118656733306e+05 3.883253313829348190e+05 3.491047515573211131e+05 3.008427456364939571e+05 2.570443697548195196e+05 2.062538629013892496e+05 1.660756496750763617e+05 1.704969639348924975e+05 1.003649194595956214e+05 1.693036164721358509e+05 5.244023073702437250e+04 1.379402719670613878e+05 4.079171215191219289e+03 1.144660613130847050e+05 -1.843848565284387587e+04 8.852257975733147759e+04 -2.681726087444209770e+04 7.625760128148888180e+04 -4.703912886733756750e+04 7.056882624559811666e+04 -5.754387183894153713e+04 6.308183047983823053e+04 -6.243570366784403450e+04 5.863383966019021318e+04 -7.194583642392272304e+04 5.925166708836365433e+04 -7.768104328053299105e+04 4.992392648930522410e+04 -8.009802618735139549e+04 4.880300000000000000e+04 -7.458600000000000000e+04 4.826800000000000000e+04 -7.929200000000000000e+04 4.654400000000000000e+04 -8.344300000000000000e+04 4.721500000000000000e+04 -8.008900000000000000e+04 4.752600000000000000e+04 -7.813700000000000000e+04 4.921100000000000000e+04 -8.155900000000000000e+04 4.711500000000000000e+04 -8.166700000000000000e+04 4.616700000000000000e+04 -7.944900000000000000e+04 4.568900000000000000e+04 -7.962600000000000000e+04 4.608300000000000000e+04 -8.178500000000000000e+04 4.759200000000000000e+04 -8.276100000000000000e+04 4.465300000000000000e+04 -8.035600000000000000e+04 4.583100000000000000e+04 -8.280500000000000000e+04 4.460400000000000000e+04 -7.996300000000000000e+04 4.483000000000000000e+04 -8.044500000000000000e+04 4.430300000000000000e+04 -8.111000000000000000e+04
9.999150000000000000e+05 5.610375877850399402e+22 7.514377550752084062e+04 -4.320048999639949761e+05 6.426161064581020037e+04 -3.127243988525304012e+05 4.526708985437927186e+04 -1.980152764667988231e+05 1.125885615462938404e+04 -1.174482572436683404e+05 -2.204958423583957938e+03 -9.606199756705792970e+04 -4.778690919924229092e+04 -1.311473817470318463e+05 -1.644714699754111280e+04 -2.193312467545447726e+04 -2.261537459797205884e+04 -2.791928484708547330e+04 -2.641527836201090759e+04 -1.321551867175649204e+04 -3.321053183989586978e+04 -2.097962864326898853e+04 -3.221003728947288982e+04 -1.368308574630479598e+04 -3.464027637037428212e+04 -3.112127689138151709e+03 -3.448003530386144121e+04 -2.997499218141620076e+03 -3.630217619545206981e+04 -1.323711672293419724e+03 -3.738007514618155255e+04 1.687828961454826413e+03 -3.901623921713658638e+04 -1.315289943514426056e+02 -3.743700000000000000e+04 1.801000000000000000e+03 -3.708200000000000000e+04 3.233000000000000000e+03 -3.684800000000000000e+04 3.015000000000000000e+03 -3.856500000000000000e+04 3.727000000000000000e+03 -3.603800000000000000e+04 4.088000000000000000e+03 -3.814300000000000000e+04 4.152000000000000000e+03 -3.730800000000000000e+04 4.429000000000000000e+03 -3.764300000000000000e+04 4.373000000000000000e+03 -3.689200000000000000e+04 4.269000000000000000e+03 -3.622100000000000000e+04 4.625000000000000000e+03 -3.638700000000000000e+04 4.453000000000000000e+03 -3.620500000000000000e+04 4.758000000000000000e+03 -3.617800000000000000e+04 4.542000000000000000e+03 -3.639700000000000000e+04 4.646000000000000000e+03 -3.639300000000000000e+04 4.592000000000000000e+03 -3.623500000000000000e+04 4.557000000000000000e+03
9.999150000000000000e+05 4.754997707209316800e+16 -1.899583638039723519e+04 5.509784917657319966e+03 -4.460550398520447743e+03 2.219711339756378948e+03 -4.756892005199066261e+03 4.978070337725963327e+03 -2.387214565592255894e+03 2.606755127387561515e+03 -1.540274571894983410e+03 2.755035019183128043e+03 -8.552952158715031601e+02 1.584258721129297783e+03 -4.129236607304597442e+02 1.171528969011318850e+03 -1.146144972742975909e+02 1.129185628966065451e+03 8.181629114671002867e+01 1.376657885960555632e+03 6.696936797308579798e+02 9.287855131765713850e+02 -7.633362202424640941e+01 1.067308057548486431e+03 8.194302941802037594e+02 1.069231431962313081e+03 3.441138301975088325e+02 7.977924967574385846e+02 7.357704331693614677e+02 8.017091013245906197e+02 7.665316184122568757e+02 8.227215378862192665e+02 7.532527660602961532e+02 8.401072057112774019e+02 6.990000000000000000e+02 7.860000000000000000e+02 7.130000000000000000e+02 7.900000000000000000e+02 7.520000000000000000e+02 7.810000000000000000e+02 7.480000000000000000e+02 7.760000000000000000e+02 7.720000000000000000e+02 7.810000000000000000e+02 7.770000000000000000e+02 7.770000000000000000e+02 7.540000000000000000e+02 7.760000000000000000e+02 7.610000000000000000e+02 7.760000000000000000e+02 7.780000000000000000e+02 7.730000000000000000e+02 7.850000000000000000e+02 7.760000000000000000e+02 7.580000000000000000e+02 7.740000000000000000e+02 7.620000000000000000e+02 7.780000000000000000e+02 7.690000000000000000e+02 7.750000000000000000e+02 7.680000000000000000e+02 7.690000000000000000e+02 7.680000000000000000e+02 7.710000000000000000e+02 7.680000000000000000e+02 7.690000000000000000e+02
9.999150000000000000e+05 1.177155763754038800e+25 5.940467142315871315e+05 9.587747606277901214e+05 6.058079657050605165e+05 9.981426244175152387e+05 4.987531075655335444e+05 6.758788090021921089e+05 2.638880497916697641e+05 4.977285535092020873e+05 2.448166828556138207e+05 5.439558644959992962e+05 2.176984934367140522e+05 2.157597970220561838e+05 2.366580487345710280e+05 1.459170214400656987e+05 1.576683945768942358e+05 1.304668621161549236e+05 1.541146946288629260e+05 4.028431491718511097e+04 1.355758934284931165e+05 -5.486333149245096138e+03 1.232930464500427770e+05 -3.010945829561457867e+04 1.283570042509098566e+05 -5.543457105602625961e+04 1.126392793439990637e+05 -6.648419497559095907e+04 1.155408491975547950e+05 -5.650945833881899307e+04 1.047358566009274364e+05 -8.484466291445348179e+04 1.034389852618584118e+05 -1.005210824339263781e+05 1.081010000000000000e+05 -8.919000000000000000e+04 1.029130000000000000e+05 -9.503400000000000000e+04 1.043100000000000000e+05 -1.011180000000000000e+05 1.035920000000000000e+05 -9.389000000000000000e+04 1.071120000000000000e+05 -9.590400000000000000e+04 1.093570000000000000e+05 -1.035660000000000000e+05 1.114520000000000000e+05 -1.003160000000000000e+05 1.029790000000000000e+05 -9.849800000000000000e+04 1.009220000000000000e+05 -9.918400000000000000e+04 1.001960000000000000e+05 -1.033720000000000000e+05 9.933900000000000000e+04 -9.988300000000000000e+04 9.953000000000000000e+04 -1.030860000000000000e+05 1.001510000000000000e+05 -9.979900000000000000e+04 1.011580000000000000e+05 -9.999000000000000000e+04 1.007120000000000000e+05 -9.976400000000000000e+04 1.001630000000000000e+05 -1.009750000000000000e+05
