2.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+01	1.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.402928499570000440e+02	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.296300000000000008e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.296300000000000008e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.296300000000000008e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.296300000000000008e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-2.822499999999999787e+00	2.822499999999999787e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00
2.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+01	1.000000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.596551696499999906e+01	-8.626999999999999946e-02	8.626999999999999946e-02	-8.626999999999999946e-02	9.104100000000000525e-01	-8.626999999999999946e-02	8.626999999999999946e-02	-8.626999999999999946e-02	8.627100000000000046e-02	-8.626999999999999946e-02	8.626999999999999946e-02	-8.626999999999999946e-02	9.104100000000000525e-01	-8.626999999999999946e-02	8.626999999999999946e-02	-8.626999999999999946e-02	9.104100000000000525e-01	-8.626999999999999946e-02	8.626999999999999946e-02	-8.626999999999999946e-02	9.104100000000000525e-01	-8.626999999999999946e-02	8.626999999999999946e-02	-8.626999999999999946e-02	8.627100000000000046e-02	-8.626999999999999946e-02	8.626999999999999946e-02	-8.626999999999999946e-02	9.104100000000000525e-01	-8.626999999999999946e-02	8.626999999999999946e-02	-8.626999999999999946e-02	9.104100000000000525e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00
2.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+01	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.595691908000000091e-10	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00
2.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+01	1.000000000000000000e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.101815969999999942e-07	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	6.999299999999999855e+00	-6.999299999999999855e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00
2.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+01	1.000000000000000000e+05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.764968700000000112e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+01	1.000000000000000000e+06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.903975000000000067e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+01	1.000000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.242484462099999973e+02	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-1.768599999999999950e+00	1.768599999999999950e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00	-2.000000000000000000e+00	2.000000000000000000e+00
2.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+01	1.000000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.361214186900000023e+01	2.847799999999999887e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.847799999999999887e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.847799999999999887e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.847799999999999887e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	2.023600000000000065e+00	-2.847799999999999887e+00	3.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	3.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00	2.000000000000000000e+00	-3.000000000000000000e+00
2.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+01	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.366787024999999934e-12	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00
2.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+01	1.000000000000000000e+04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.105581337000000026e-14	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00	7.000000000000000000e+00	-7.000000000000000000e+00
